quadratid,region,folder,mask_patches,mask_stitched,height,width,mask_height,mask_width,other_pixels,hard_coral_pixels,soft_coral_pixels,seaview_split,points_selection_method,point_labels_count,comparison_status,class_label_comparison,points_mismatch_count,hard_coral_mismatch_count,soft_coral_mismatch_count,points_mismatch_percent,hard_coral_mismatch_percent,soft_coral_mismatch_percent
20001049701,ATL,SEAVIEW_ATL,26,1,1398,1398,1398,1398,5180376,286167,396669,test,random,50,SUCCESS,Mismatch,1,0,0,2,0,0
20010147901,ATL,SEAVIEW_ATL,38,1,1691,1691,1691,1691,7526814,580245,471384,test,random,50,SUCCESS,Match,0,0,0,0,0,0
20010148001,ATL,SEAVIEW_ATL,23,1,1806,1806,1806,1806,6065547,1709193,2010168,test,random,50,SUCCESS,Mismatch,2,0,0,4,0,0
20010148201,ATL,SEAVIEW_ATL,40,1,2018,2018,2018,2018,8145585,1008903,3062484,test,random,50,SUCCESS,Mismatch,10,0,6,20,0,12
20010148101,ATL,SEAVIEW_ATL,33,1,2103,2103,2103,2103,6670596,2011947,4585284,test,random,50,SUCCESS,Mismatch,6,0,2,12,0,4
20010148401,ATL,SEAVIEW_ATL,23,1,1746,1746,1746,1746,7948983,349923,846642,test,random,50,SUCCESS,Mismatch,2,1,1,4,2,2
20010148701,ATL,SEAVIEW_ATL,49,1,2045,2045,2045,2045,7687575,1446909,3411591,test,random,50,SUCCESS,Mismatch,5,1,1,10,2,2
20010148501,ATL,SEAVIEW_ATL,45,1,2074,2074,2074,2074,8372103,1159398,3372927,test,random,50,SUCCESS,Mismatch,4,0,2,8,0,4
20010149001,ATL,SEAVIEW_ATL,31,1,2196,2196,2196,2196,8615538,429756,5421954,test,random,50,SUCCESS,Mismatch,8,0,2,16,0,4
20010148801,ATL,SEAVIEW_ATL,36,1,1966,1966,1966,1966,6320139,847791,4427538,test,random,50,SUCCESS,Mismatch,8,0,4,16,0,8
20010149101,ATL,SEAVIEW_ATL,17,1,2133,2133,2133,2133,4749465,417141,8482461,test,random,50,SUCCESS,Mismatch,9,0,2,18,0,4
20010149301,ATL,SEAVIEW_ATL,28,1,1727,1727,1727,1727,6179523,29442,2738622,test,random,50,SUCCESS,Match,0,0,0,0,0,0
20010149201,ATL,SEAVIEW_ATL,52,1,2375,2375,2375,2375,13225893,591855,3104127,test,random,50,SUCCESS,Mismatch,3,0,1,6,0,2
20010149501,ATL,SEAVIEW_ATL,11,1,1640,1640,1640,1640,7378614,53793,636393,test,random,50,SUCCESS,Match,0,0,0,0,0,0
20010149601,ATL,SEAVIEW_ATL,6,1,1624,1624,1624,1624,7252071,15456,644601,test,random,50,SUCCESS,Mismatch,1,0,0,2,0,0
20010149401,ATL,SEAVIEW_ATL,19,1,1469,1469,1469,1469,4812459,281007,1380417,test,random,50,SUCCESS,Mismatch,3,1,1,6,2,2
20010149701,ATL,SEAVIEW_ATL,6,1,1481,1481,1481,1481,6109557,129090,341436,test,random,50,SUCCESS,Match,0,0,0,0,0,0
20010149801,ATL,SEAVIEW_ATL,40,1,1549,1549,1549,1549,5634474,210159,1353570,test,random,50,SUCCESS,Mismatch,3,1,1,6,2,2
20010149901,ATL,SEAVIEW_ATL,19,1,1563,1563,1563,1563,4897962,522903,1908042,test,random,50,SUCCESS,Match,0,0,0,0,0,0
20011045302,ATL,SEAVIEW_ATL,12,1,880,880,880,880,1600695,129627,592878,train,target,100,SUCCESS,Mismatch,1,0,0,1,0,0
20011030301,ATL,SEAVIEW_ATL,16,1,1481,1481,1481,1481,4680759,428529,1470795,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20010150001,ATL,SEAVIEW_ATL,25,1,1917,1917,1917,1917,6486054,1181169,3357444,test,random,50,SUCCESS,Mismatch,3,2,1,6,4,2
20011049802,ATL,SEAVIEW_ATL,19,1,1012,1012,1012,1012,2196663,420744,455025,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20011055002,ATL,SEAVIEW_ATL,26,1,960,960,960,960,1573866,214131,976803,train,target,100,SUCCESS,Mismatch,55,46,9,55,46,9
20011058101,ATL,SEAVIEW_ATL,28,1,1041,1041,1041,1041,2294406,256647,699990,train,target,100,SUCCESS,Mismatch,58,0,58,58,0,58
20011059102,ATL,SEAVIEW_ATL,24,1,964,964,964,964,1927458,123843,736587,train,target,100,SUCCESS,Mismatch,1,0,1,1,0,1
20011070801,ATL,SEAVIEW_ATL,11,1,1084,1084,1084,1084,3194211,163092,167865,train,target,100,SUCCESS,Mismatch,4,0,1,4,0,1
20011070901,ATL,SEAVIEW_ATL,13,1,1178,1178,1178,1178,3722115,170940,269997,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20011083602,ATL,SEAVIEW_ATL,22,1,868,868,868,868,1730925,153120,376227,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20011074502,ATL,SEAVIEW_ATL,14,1,916,916,916,916,2199345,68307,249516,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20011081102,ATL,SEAVIEW_ATL,16,1,909,909,909,909,1467597,55512,955734,train,target,100,SUCCESS,Mismatch,3,3,0,3,3,0
20011077002,ATL,SEAVIEW_ATL,23,1,981,981,981,981,2346168,218178,322737,train,target,100,SUCCESS,Mismatch,1,0,1,1,0,1
20011071501,ATL,SEAVIEW_ATL,20,1,1444,1444,1444,1444,5105541,428439,721428,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20011087201,ATL,SEAVIEW_ATL,20,1,1046,1046,1046,1046,1900509,1062678,319161,train,target,100,SUCCESS,Mismatch,3,0,0,3,0,0
20011093001,ATL,SEAVIEW_ATL,16,1,1280,1280,1280,1280,3612954,452502,849744,train,target,100,SUCCESS,Mismatch,2,0,2,2,0,2
20011096001,ATL,SEAVIEW_ATL,18,1,1272,1272,1272,1272,3962952,825900,65100,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20012174802,ATL,SEAVIEW_ATL,13,1,919,919,919,919,2098050,361098,74535,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20013208801,ATL,SEAVIEW_ATL,17,1,889,889,889,889,1697646,132642,540675,train,target,100,SUCCESS,Mismatch,45,0,45,45,0,45
20014015406,ATL,SEAVIEW_ATL,6,1,791,791,791,791,1085688,786786,4569,train,target,100,SUCCESS,Mismatch,30,30,0,30,30,0
20014055701,ATL,SEAVIEW_ATL,13,1,1164,1164,1164,1164,2916123,262377,886188,train,target,100,SUCCESS,Mismatch,1,0,1,1,0,1
20014072301,ATL,SEAVIEW_ATL,21,1,1164,1164,1164,1164,2290575,719964,1054149,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20015127502,ATL,SEAVIEW_ATL,13,1,909,909,909,909,1808787,184203,485853,train,target,100,SUCCESS,Mismatch,28,0,28,28,0,28
20015173305,ATL,SEAVIEW_ATL,16,1,776,776,776,776,1512117,117837,176574,train,target,100,SUCCESS,Mismatch,6,1,5,6,1,5
20014076801,ATL,SEAVIEW_ATL,29,1,1164,1164,1164,1164,2681370,493074,890244,train,target,100,SUCCESS,Mismatch,7,7,0,7,7,0
20015151402,ATL,SEAVIEW_ATL,19,1,994,994,994,994,2263890,136947,563271,train,target,100,SUCCESS,Mismatch,12,0,0,12,0,0
20014076901,ATL,SEAVIEW_ATL,41,1,1507,1507,1507,1507,4327353,1044426,1441368,train,target,100,SUCCESS,Mismatch,31,0,4,31,0,4
20015173002,ATL,SEAVIEW_ATL,18,1,877,877,877,877,1651383,310362,345642,train,target,100,SUCCESS,Mismatch,20,0,20,20,0,20
20015175202,ATL,SEAVIEW_ATL,23,1,1003,1003,1003,1003,2324148,338655,355224,train,target,100,SUCCESS,Mismatch,4,2,2,4,2,2
20015175401,ATL,SEAVIEW_ATL,14,1,1031,1031,1031,1031,2701935,226437,260511,train,target,100,SUCCESS,Mismatch,63,0,63,63,0,63
20015178801,ATL,SEAVIEW_ATL,20,1,949,949,949,949,2189898,195366,316539,train,target,100,SUCCESS,Mismatch,9,0,9,9,0,9
20015179502,ATL,SEAVIEW_ATL,16,1,809,809,809,809,1543908,105855,313680,train,target,100,SUCCESS,Mismatch,1,0,0,1,0,0
20015187702,ATL,SEAVIEW_ATL,30,1,981,981,981,981,2409819,273333,203931,train,target,100,SUCCESS,Mismatch,56,7,49,56,7,49
20015190301,ATL,SEAVIEW_ATL,7,1,973,973,973,973,2313279,265092,261816,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20015204202,ATL,SEAVIEW_ATL,9,1,902,902,902,902,768360,1213296,459156,train,target,100,SUCCESS,Mismatch,9,9,0,9,9,0
20015188501,ATL,SEAVIEW_ATL,18,1,1084,1084,1084,1084,2531373,305778,688017,train,target,100,SUCCESS,Mismatch,9,4,5,9,4,5
20016207205,ATL,SEAVIEW_ATL,22,1,837,837,837,837,1764012,265026,72669,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20016211701,ATL,SEAVIEW_ATL,15,1,1067,1067,1067,1067,2513112,516120,386235,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20015183501,ATL,SEAVIEW_ATL,19,1,1178,1178,1178,1178,3467127,184728,511197,train,target,100,SUCCESS,Mismatch,2,2,0,2,2,0
20016214401,ATL,SEAVIEW_ATL,6,1,985,985,985,985,2841606,69069,0,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20016211601,ATL,SEAVIEW_ATL,17,1,1200,1200,1200,1200,3137346,926991,255663,train,target,100,SUCCESS,Mismatch,32,31,0,32,31,0
20016216501,ATL,SEAVIEW_ATL,19,1,1246,1246,1246,1246,3561027,1005213,91308,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20016218602,ATL,SEAVIEW_ATL,3,1,807,807,807,807,1259640,294699,399408,train,target,100,SUCCESS,Mismatch,8,3,0,8,3,0
20016225102,ATL,SEAVIEW_ATL,17,1,886,886,886,886,1928118,306474,120396,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20016229605,ATL,SEAVIEW_ATL,8,1,748,748,748,748,796695,554736,327081,train,target,100,SUCCESS,Mismatch,29,27,2,29,27,2
20016230405,ATL,SEAVIEW_ATL,8,1,776,776,776,776,1140864,525837,139827,train,target,100,SUCCESS,Mismatch,2,1,1,2,1,1
20016233402,ATL,SEAVIEW_ATL,9,1,969,969,969,969,1823226,365337,628320,train,target,100,SUCCESS,Mismatch,2,1,1,2,1,1
20016241004,ATL,SEAVIEW_ATL,11,1,741,741,741,741,1319031,141909,186303,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20016241002,ATL,SEAVIEW_ATL,32,1,741,741,741,741,1178259,231528,237456,train,target,100,SUCCESS,Mismatch,7,4,0,7,4,0
20016244302,ATL,SEAVIEW_ATL,17,1,776,776,776,776,1551879,159495,95154,train,target,100,SUCCESS,Mismatch,21,21,0,21,21,0
20016241101,ATL,SEAVIEW_ATL,21,1,1003,1003,1003,1003,1681323,279411,1057293,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20016238801,ATL,SEAVIEW_ATL,14,1,945,945,945,945,1899534,437982,341559,train,target,100,SUCCESS,Mismatch,22,20,2,22,20,2
20016248005,ATL,SEAVIEW_ATL,5,1,760,760,760,760,1357974,369933,4893,train,target,100,SUCCESS,Mismatch,3,3,0,3,3,0
20016263402,ATL,SEAVIEW_ATL,4,1,800,800,800,800,1572972,0,347028,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20016248305,ATL,SEAVIEW_ATL,17,1,821,821,821,821,1837293,60738,124092,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20016248101,ATL,SEAVIEW_ATL,21,1,1366,1366,1366,1366,3592428,42414,1963026,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20016272302,ATL,SEAVIEW_ATL,12,1,784,784,784,784,1386258,128637,329073,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20018116501,ATL,SEAVIEW_ATL,8,1,941,941,941,941,2111406,416901,128136,test,random,50,SUCCESS,Mismatch,5,2,2,10,4,4
20016295302,ATL,SEAVIEW_ATL,21,1,973,973,973,973,2366673,368688,104826,train,target,100,SUCCESS,Mismatch,5,0,1,5,0,1
20018116301,ATL,SEAVIEW_ATL,10,1,798,798,798,798,1394670,391104,124638,test,random,50,SUCCESS,Mismatch,6,1,2,12,2,4
20018116801,ATL,SEAVIEW_ATL,22,1,1144,1144,1144,1144,2217342,1578648,130218,test,random,50,SUCCESS,Mismatch,19,12,1,38,24,2
20018117001,ATL,SEAVIEW_ATL,11,1,1280,1280,1280,1280,2966343,513474,1435383,test,random,50,SUCCESS,Mismatch,15,2,11,30,4,22
20018115701,ATL,SEAVIEW_ATL,38,1,1549,1549,1549,1549,6073443,1052583,72177,test,random,50,SUCCESS,Mismatch,3,1,0,6,2,0
20018117601,ATL,SEAVIEW_ATL,13,1,889,889,889,889,1042677,839787,488499,test,random,50,SUCCESS,Mismatch,11,0,6,22,0,12
20018117101,ATL,SEAVIEW_ATL,14,1,1336,1336,1336,1336,3863061,1100913,390714,test,random,50,SUCCESS,Mismatch,5,2,0,10,4,0
20018117301,ATL,SEAVIEW_ATL,21,1,1131,1131,1131,1131,2302563,556731,978189,test,random,50,SUCCESS,Mismatch,12,4,3,24,8,6
20018117801,ATL,SEAVIEW_ATL,7,1,809,809,809,809,1702662,57897,202884,test,random,50,SUCCESS,Mismatch,5,1,1,10,2,2
20018118501,ATL,SEAVIEW_ATL,21,1,909,909,909,909,1609440,794292,75111,test,random,50,SUCCESS,Mismatch,2,0,1,4,0,2
20018119001,ATL,SEAVIEW_ATL,55,1,1101,1101,1101,1101,2719371,556617,360615,test,random,50,SUCCESS,Mismatch,3,0,0,6,0,0
20018119201,ATL,SEAVIEW_ATL,71,1,1207,1207,1207,1207,3176298,855615,338634,test,random,50,SUCCESS,Mismatch,6,1,1,12,2,2
20018119401,ATL,SEAVIEW_ATL,22,1,973,973,973,973,2588616,156249,95322,test,random,50,SUCCESS,Match,0,0,0,0,0,0
20018119601,ATL,SEAVIEW_ATL,71,1,1207,1207,1207,1207,2635098,383865,1351584,test,random,50,SUCCESS,Mismatch,7,3,1,14,6,2
20018120001,ATL,SEAVIEW_ATL,45,1,1008,1008,1008,1008,1942206,346227,759759,test,random,50,SUCCESS,Mismatch,2,0,1,4,0,2
20018120101,ATL,SEAVIEW_ATL,31,1,739,739,739,739,1038873,306600,292890,test,random,50,SUCCESS,Mismatch,5,0,1,10,0,2
20018119501,ATL,SEAVIEW_ATL,43,1,1057,1057,1057,1057,2365020,592425,394302,test,random,50,SUCCESS,Mismatch,7,0,3,14,0,6
20018120501,ATL,SEAVIEW_ATL,23,1,1223,1223,1223,1223,3182394,924984,379809,test,random,50,SUCCESS,Mismatch,9,2,0,18,4,0
20020013101,ATL,SEAVIEW_ATL,45,1,1041,1041,1041,1041,2411508,370683,468852,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20020013201,ATL,SEAVIEW_ATL,41,1,960,960,960,960,2103753,319938,341109,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20020017201,ATL,SEAVIEW_ATL,44,1,1095,1095,1095,1095,2497875,226002,873198,train,target,100,SUCCESS,Mismatch,1,0,0,1,0,0
20020018801,ATL,SEAVIEW_ATL,30,1,1119,1119,1119,1119,2942979,123696,689808,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20020024401,ATL,SEAVIEW_ATL,15,1,964,964,964,964,2411145,5124,371619,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20020027601,ATL,SEAVIEW_ATL,28,1,949,949,949,949,2083560,138540,479703,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20020025201,ATL,SEAVIEW_ATL,31,1,1073,1073,1073,1073,2525919,271254,656814,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20020025101,ATL,SEAVIEW_ATL,38,1,1107,1107,1107,1107,2283903,322839,1069605,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20020027101,ATL,SEAVIEW_ATL,32,1,1125,1125,1125,1125,2908554,203718,684603,train,target,100,SUCCESS,Mismatch,2,0,0,2,0,0
20020025701,ATL,SEAVIEW_ATL,37,1,1298,1298,1298,1298,3513012,404712,1136688,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20020027901,ATL,SEAVIEW_ATL,39,1,1263,1263,1263,1263,3624006,713790,447711,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20020028201,ATL,SEAVIEW_ATL,27,1,1272,1272,1272,1272,3483771,190242,1179939,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20020028601,ATL,SEAVIEW_ATL,34,1,1192,1192,1192,1192,3310722,392352,559518,train,target,100,SUCCESS,Mismatch,1,1,0,1,1,0
20020033801,ATL,SEAVIEW_ATL,20,1,916,916,916,916,2024931,64569,427668,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20020032001,ATL,SEAVIEW_ATL,35,1,1017,1017,1017,1017,1930506,726702,445659,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20020035001,ATL,SEAVIEW_ATL,37,1,1138,1138,1138,1138,2685474,155880,1043778,train,target,100,SUCCESS,Mismatch,1,0,0,1,0,0
20020035701,ATL,SEAVIEW_ATL,34,1,1067,1067,1067,1067,1915761,344208,1155498,train,target,100,SUCCESS,Mismatch,4,3,1,4,3,1
20020041201,ATL,SEAVIEW_ATL,35,1,1051,1051,1051,1051,2674227,319593,319983,train,target,100,SUCCESS,Mismatch,15,15,0,15,15,0
20020045901,ATL,SEAVIEW_ATL,42,1,1223,1223,1223,1223,2951049,274098,1262040,train,target,100,SUCCESS,Mismatch,5,0,5,5,0,5
20020043701,ATL,SEAVIEW_ATL,52,1,1255,1255,1255,1255,3169083,530265,1025727,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20020044401,ATL,SEAVIEW_ATL,64,1,1151,1151,1151,1151,2559360,628587,786456,train,target,100,SUCCESS,Mismatch,3,3,0,3,3,0
20020051001,ATL,SEAVIEW_ATL,30,1,1051,1051,1051,1051,2370060,578079,365664,train,target,100,SUCCESS,Mismatch,3,0,0,3,0,0
20021100001,ATL,SEAVIEW_ATL,11,1,1008,1008,1008,1008,2173155,14997,860040,test,random,50,SUCCESS,Mismatch,11,0,9,22,0,18
20021100201,ATL,SEAVIEW_ATL,25,1,919,919,919,919,1446408,144873,942402,test,random,50,SUCCESS,Mismatch,6,0,6,12,0,12
20020041001,ATL,SEAVIEW_ATL,33,1,1317,1317,1317,1317,3485991,299931,1417545,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20021100301,ATL,SEAVIEW_ATL,22,1,1057,1057,1057,1057,2156952,92220,1102575,test,random,50,SUCCESS,Mismatch,7,0,6,14,0,12
20021100501,ATL,SEAVIEW_ATL,11,1,859,859,859,859,1787523,30624,395496,test,random,50,SUCCESS,Mismatch,3,0,0,6,0,0
20021100401,ATL,SEAVIEW_ATL,17,1,1046,1046,1046,1046,3051930,10830,219588,test,random,50,SUCCESS,Match,0,0,0,0,0,0
20021100701,ATL,SEAVIEW_ATL,34,1,1084,1084,1084,1084,2031906,244407,1248855,test,random,50,SUCCESS,Mismatch,5,0,2,10,0,4
20021100601,ATL,SEAVIEW_ATL,31,1,1151,1151,1151,1151,2820489,202188,951726,test,random,50,SUCCESS,Match,0,0,0,0,0,0
20021100901,ATL,SEAVIEW_ATL,27,1,1144,1144,1144,1144,3072354,63399,790455,test,random,50,SUCCESS,Mismatch,1,0,0,2,0,0
20021101101,ATL,SEAVIEW_ATL,45,1,1151,1151,1151,1151,2644482,353961,975960,test,random,50,SUCCESS,Mismatch,1,0,0,2,0,0
20021101201,ATL,SEAVIEW_ATL,32,1,1125,1125,1125,1125,3091185,69807,635883,test,random,50,SUCCESS,Mismatch,3,0,0,6,0,0
20021101001,ATL,SEAVIEW_ATL,38,1,1356,1356,1356,1356,4074693,179160,1262355,test,random,50,SUCCESS,Mismatch,10,0,0,20,0,0
20021100801,ATL,SEAVIEW_ATL,24,1,1144,1144,1144,1144,3176406,170430,579372,test,random,50,SUCCESS,Mismatch,4,0,2,8,0,4
20021101301,ATL,SEAVIEW_ATL,14,1,916,916,916,916,1899060,11862,606246,test,random,50,SUCCESS,Mismatch,2,0,1,4,0,2
20021101401,ATL,SEAVIEW_ATL,22,1,1046,1046,1046,1046,1665405,76440,1540503,test,random,50,SUCCESS,Mismatch,5,0,1,10,0,2
20021101501,ATL,SEAVIEW_ATL,36,1,1192,1192,1192,1192,3084057,333144,845391,test,random,50,SUCCESS,Mismatch,3,0,0,6,0,0
20021101601,ATL,SEAVIEW_ATL,36,1,1171,1171,1171,1171,2858916,407037,847770,test,random,50,SUCCESS,Mismatch,4,2,2,8,4,4
20021102201,ATL,SEAVIEW_ATL,15,1,1138,1138,1138,1138,2137230,173700,1574202,test,random,50,SUCCESS,Mismatch,8,0,7,16,0,14
20021101901,ATL,SEAVIEW_ATL,14,1,1280,1280,1280,1280,3678615,0,1236585,test,random,50,SUCCESS,Mismatch,5,0,5,10,0,10
20021183502,ATL,SEAVIEW_ATL,23,1,999,999,999,999,1997298,72624,924081,train,target,100,SUCCESS,Mismatch,7,0,7,7,0,7
20021164602,ATL,SEAVIEW_ATL,32,1,1031,1031,1031,1031,2812389,216834,159660,train,target,100,SUCCESS,Mismatch,11,0,11,11,0,11
20021173802,ATL,SEAVIEW_ATL,45,1,1031,1031,1031,1031,2579880,97422,511581,train,target,100,SUCCESS,Mismatch,49,0,0,49,0,0
20022281202,ATL,SEAVIEW_ATL,20,1,1003,1003,1003,1003,2457747,21918,538362,train,target,100,SUCCESS,Match,0,0,0,0,0,0
20021152202,ATL,SEAVIEW_ATL,13,1,1017,1017,1017,1017,2368878,18372,715617,train,target,100,SUCCESS,Mismatch,23,19,3,23,19,3
20021102601,ATL,SEAVIEW_ATL,17,1,1119,1119,1119,1119,2660505,247620,848358,test,random,50,SUCCESS,Mismatch,13,4,5,26,8,10
20024002201,ATL,SEAVIEW_ATL,35,1,1171,1171,1171,1171,3290568,461022,362133,test,random,50,SUCCESS,Mismatch,4,1,0,8,2,0
20024002301,ATL,SEAVIEW_ATL,58,1,1432,1432,1432,1432,5070303,553593,527976,test,random,50,SUCCESS,Mismatch,2,0,0,4,0,0
20024002401,ATL,SEAVIEW_ATL,47,1,1494,1494,1494,1494,5593902,748845,353361,test,random,50,SUCCESS,Mismatch,2,1,0,4,2,0
20024002501,ATL,SEAVIEW_ATL,38,1,1444,1444,1444,1444,5520189,500892,234327,test,random,50,SUCCESS,Mismatch,3,2,0,6,4,0
20024002601,ATL,SEAVIEW_ATL,35,1,1280,1280,1280,1280,4078977,193920,642303,test,random,50,SUCCESS,Mismatch,1,0,0,2,0,0
20024002901,ATL,SEAVIEW_ATL,18,1,953,953,953,953,2450754,73272,200601,test,random,50,SUCCESS,Mismatch,2,0,0,4,0,0
20024002701,ATL,SEAVIEW_ATL,20,1,941,941,941,941,2284926,87084,284433,test,random,50,SUCCESS,Mismatch,2,0,0,4,0,0
20024002801,ATL,SEAVIEW_ATL,25,1,919,919,919,919,2361033,114420,58230,test,random,50,SUCCESS,Match,0,0,0,0,0,0
20024003001,ATL,SEAVIEW_ATL,30,1,1051,1051,1051,1051,1864230,406509,1043064,test,random,50,SUCCESS,Mismatch,6,1,0,12,2,0
20024003201,ATL,SEAVIEW_ATL,36,1,1398,1398,1398,1398,4050108,391236,1421868,test,random,50,SUCCESS,Mismatch,5,0,0,10,0,0
20024003101,ATL,SEAVIEW_ATL,24,1,1317,1317,1317,1317,4415127,387579,400761,test,random,50,SUCCESS,Mismatch,2,0,1,4,0,2
20024003301,ATL,SEAVIEW_ATL,17,1,1207,1207,1207,1207,3829140,249960,291447,test,random,50,SUCCESS,Mismatch,3,1,0,6,2,0
20024003501,ATL,SEAVIEW_ATL,32,1,1157,1157,1157,1157,3027171,454152,534624,test,random,50,SUCCESS,Mismatch,6,0,0,12,0,0
20024003401,ATL,SEAVIEW_ATL,40,1,1336,1336,1336,1336,4330032,718692,305964,test,random,50,SUCCESS,Mismatch,3,0,2,6,0,4
20024003601,ATL,SEAVIEW_ATL,23,1,1046,1046,1046,1046,2504535,167565,610248,test,random,50,SUCCESS,Mismatch,3,0,1,6,0,2
20024003701,ATL,SEAVIEW_ATL,15,1,1046,1046,1046,1046,3091953,28608,161787,test,random,50,SUCCESS,Mismatch,2,0,0,4,0,0
20024003801,ATL,SEAVIEW_ATL,37,1,1185,1185,1185,1185,3411714,220152,580809,test,random,50,SUCCESS,Mismatch,4,0,1,8,0,2
20024004101,ATL,SEAVIEW_ATL,14,1,1051,1051,1051,1051,3159690,81684,72429,test,random,50,SUCCESS,Mismatch,1,1,0,2,2,0
20024004201,ATL,SEAVIEW_ATL,19,1,1230,1230,1230,1230,3420678,190695,927327,test,random,50,SUCCESS,Mismatch,3,0,1,6,0,2
20024004401,ATL,SEAVIEW_ATL,13,1,874,874,874,874,2145192,41379,105057,test,random,50,SUCCESS,Match,0,0,0,0,0,0
20024004601,ATL,SEAVIEW_ATL,25,1,1119,1119,1119,1119,3318666,331758,106059,test,random,50,SUCCESS,Match,0,0,0,0,0,0
20024004301,ATL,SEAVIEW_ATL,44,1,1317,1317,1317,1317,4207260,489051,507156,test,random,50,SUCCESS,Mismatch,1,0,1,2,0,2
20024004701,ATL,SEAVIEW_ATL,20,1,994,994,994,994,2087064,481851,395193,test,random,50,SUCCESS,Mismatch,2,0,0,4,0,0
20024004801,ATL,SEAVIEW_ATL,35,1,1171,1171,1171,1171,3578127,390567,145029,test,random,50,SUCCESS,Mismatch,4,0,1,8,0,2
20024005101,ATL,SEAVIEW_ATL,25,1,1246,1246,1246,1246,2859588,98226,1699734,test,random,50,SUCCESS,Mismatch,7,0,0,14,0,0
20024005501,ATL,SEAVIEW_ATL,23,1,1095,1095,1095,1095,2918643,311709,366723,test,random,50,SUCCESS,Match,0,0,0,0,0,0
20024005701,ATL,SEAVIEW_ATL,22,1,1223,1223,1223,1223,3819027,422181,245979,test,random,50,SUCCESS,Mismatch,1,0,1,2,0,2
20024005801,ATL,SEAVIEW_ATL,8,1,1164,1164,1164,1164,3635358,260619,168711,test,random,50,SUCCESS,Mismatch,1,1,0,2,2,0
20024005201,ATL,SEAVIEW_ATL,53,1,1640,1640,1640,1640,6402720,891675,774405,test,random,50,SUCCESS,Mismatch,2,1,0,4,2,0
20024058602,ATL,SEAVIEW_ATL,19,1,990,990,990,990,2478294,105846,356160,train,random,100,SUCCESS,Mismatch,2,0,2,2,0,2
20024005901,ATL,SEAVIEW_ATL,40,1,1549,1549,1549,1549,5867394,674625,656184,test,random,50,SUCCESS,Mismatch,1,0,0,2,0,0
20024036902,ATL,SEAVIEW_ATL,30,1,937,937,937,937,1936440,511821,185646,train,random,100,SUCCESS,Mismatch,7,1,2,7,1,2
20024078102,ATL,SEAVIEW_ATL,13,1,829,829,829,829,1703463,323745,34515,train,random,100,SUCCESS,Mismatch,2,1,0,2,1,0
20024071502,ATL,SEAVIEW_ATL,22,1,926,926,926,926,1564536,609696,398196,train,random,100,SUCCESS,Mismatch,14,0,6,14,0,6
20028199801,ATL,SEAVIEW_ATL,13,1,1388,1388,1388,1388,4708857,8892,1061883,train,random,100,SUCCESS,Mismatch,4,0,1,4,0,1
20028206201,ATL,SEAVIEW_ATL,24,1,1008,1008,1008,1008,2676027,75150,297015,train,random,100,SUCCESS,Mismatch,3,0,0,3,0,0
20029004202,ATL,SEAVIEW_ATL,6,1,856,856,856,856,2107677,90531,0,train,random,100,SUCCESS,Mismatch,1,0,0,1,0,0
20028201101,ATL,SEAVIEW_ATL,9,1,1563,1563,1563,1563,7139058,0,189849,train,random,100,SUCCESS,Mismatch,3,0,2,3,0,2
20031013402,ATL,SEAVIEW_ATL,5,1,889,889,889,889,1770507,248085,352371,train,random,100,SUCCESS,Mismatch,11,2,5,11,2,5
